Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre
2006,Casper's Scare School,20.429,47,not_good,Fantasy
1997,Beverly Hills Ninja,20.428,592,not_good,Comedy
1997,Beverly Hills Ninja,20.428,592,not_good,Action
2015,Entourage,20.427,838,below_avg,Comedy
2003,Elephant,20.422,1420,avg,Crime
2003,Elephant,20.422,1420,avg,Drama
2011,Hawaiian Vacation,20.418,517,avg,Animation
2011,Hawaiian Vacation,20.418,517,avg,Family
2011,Hawaiian Vacation,20.418,517,avg,Comedy
1999,Pola X,20.418,58,not_good,Drama
1999,Pola X,20.418,58,not_good,Romance
2017,All I See Is You,20.413,490,not_good,Mystery
2017,All I See Is You,20.413,490,not_good,Thriller
2013,No Half Measures: Creating the Final Season of Breaking Bad,20.413,90,good,Documentary
2014,New Initial D the Movie - Legend 1: Awakening,20.411,49,good,Animation
2014,New Initial D the Movie - Legend 1: Awakening,20.411,49,good,Action
2020,The Trial of the Chicago 7,20.408,2254,good,Drama
2020,The Trial of the Chicago 7,20.408,2254,good,History
2015,Brooklyn,20.408,2679,good,Romance
2015,Brooklyn,20.408,2679,good,Drama
2019,Hotel Mumbai,20.407,1139,good,Thriller
2019,Hotel Mumbai,20.407,1139,good,History
2019,Hotel Mumbai,20.407,1139,good,Drama
2019,Hotel Mumbai,20.407,1139,good,Action
2019,Too Handsome To Handle,20.406,7,avg,Comedy
2019,Too Handsome To Handle,20.406,7,avg,Drama
2019,Too Handsome To Handle,20.406,7,avg,Romance
2013,Pokémon the Movie: Genesect and the Legend Awakened,20.404,111,below_avg,Action
2013,Pokémon the Movie: Genesect and the Legend Awakened,20.404,111,below_avg,Adventure
2013,Pokémon the Movie: Genesect and the Legend Awakened,20.404,111,below_avg,Animation
2013,Pokémon the Movie: Genesect and the Legend Awakened,20.404,111,below_avg,Family
1999,Office Space,20.401,2244,good,Comedy
2020,A Fall from Grace,20.398,746,avg,Drama
2020,A Fall from Grace,20.398,746,avg,Fantasy
2020,A Fall from Grace,20.398,746,avg,Thriller
2021,Kaamelott: The First Chapter,20.398,414,avg,Adventure
2021,Kaamelott: The First Chapter,20.398,414,avg,Fantasy
2010,I Saw the Devil,20.398,1785,good,Thriller
2010,I Saw the Devil,20.398,1785,good,Horror
2016,The Man Who Knew Infinity,20.396,1133,good,Drama
2013,The Dyatlov Pass Incident,20.395,476,not_good,Thriller
2013,The Dyatlov Pass Incident,20.395,476,not_good,Mystery
2019,Tiffany + Chucky,20.392,4,good,Horror
1972,Last Tango in Paris,20.383,951,avg,Drama
1972,Last Tango in Paris,20.383,951,avg,Romance
1976,Midway,20.378,204,avg,Action
1976,Midway,20.378,204,avg,Drama
1976,Midway,20.378,204,avg,History
1976,Midway,20.378,204,avg,War
2020,A Trash Truck Christmas,20.377,47,avg,Animation
2020,A Trash Truck Christmas,20.377,47,avg,Adventure
2020,A Trash Truck Christmas,20.377,47,avg,Family
2019,4x4,20.376,80,below_avg,Thriller
2013,Justin and the Knights of Valour,20.376,247,not_good,Animation
2013,Justin and the Knights of Valour,20.376,247,not_good,Adventure
2015,Jane Got a Gun,20.375,665,not_good,Western
2015,Jane Got a Gun,20.375,665,not_good,Action
2015,Jane Got a Gun,20.375,665,not_good,Drama
2019,Close to the Horizon,20.373,368,good,Drama
2019,Close to the Horizon,20.373,368,good,Romance
2018,Taxi 5,20.363,831,not_good,Comedy
2018,Taxi 5,20.363,831,not_good,Action
1987,The Witches of Eastwick,20.363,1055,below_avg,Comedy
1987,The Witches of Eastwick,20.363,1055,below_avg,Fantasy
1987,The Witches of Eastwick,20.363,1055,below_avg,Horror
2011,Hanna,20.36,2771,avg,Action
2011,Hanna,20.36,2771,avg,Thriller
2011,Hanna,20.36,2771,avg,Adventure
1986,Star Trek IV: The Voyage Home,20.359,1099,good,Science Fiction
1986,Star Trek IV: The Voyage Home,20.359,1099,good,Adventure
2019,LEGO Marvel Spider-Man: Vexed by Venom,20.355,12,good,Animation
2019,LEGO Marvel Spider-Man: Vexed by Venom,20.355,12,good,Action
1979,Escape From Alcatraz,20.355,2127,good,Drama
1979,Escape From Alcatraz,20.355,2127,good,Thriller
2017,The Big Sick,20.353,1994,good,Comedy
2017,The Big Sick,20.353,1994,good,Drama
2017,The Big Sick,20.353,1994,good,Romance
2003,Dumb and Dumberer: When Harry Met Lloyd,20.351,633,not_good,Comedy
2018,Between Worlds,20.35,166,not_good,Action
2018,Between Worlds,20.35,166,not_good,Mystery
2018,Between Worlds,20.35,166,not_good,Thriller
2018,Between Worlds,20.35,166,not_good,Science Fiction
1996,The English Patient,20.349,1650,good,Drama
1996,The English Patient,20.349,1650,good,Romance
1996,The English Patient,20.349,1650,good,War
2003,National Security,20.34,758,not_good,Action
2003,National Security,20.34,758,not_good,Comedy
2003,National Security,20.34,758,not_good,Crime
2003,National Security,20.34,758,not_good,Thriller
2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny",20.336,507,below_avg,Action
2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny",20.336,507,below_avg,Adventure
2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny",20.336,507,below_avg,Drama
2003,How to Lose a Guy in 10 Days,20.336,2977,avg,Comedy
2003,How to Lose a Guy in 10 Days,20.336,2977,avg,Romance
1987,The Princess Bride,20.335,3663,good,Adventure
1987,The Princess Bride,20.335,3663,good,Family
1987,The Princess Bride,20.335,3663,good,Fantasy
1987,The Princess Bride,20.335,3663,good,Comedy
1987,The Princess Bride,20.335,3663,good,Romance
2009,Curious George 2: Follow That Monkey!,20.334,86,avg,Animation
2009,Curious George 2: Follow That Monkey!,20.334,86,avg,Family
2018,Hostile,20.332,254,not_good,Drama
2018,Hostile,20.332,254,not_good,Horror
2018,Hostile,20.332,254,not_good,Romance
2018,Hostile,20.332,254,not_good,Science Fiction
2008,Max Payne,20.332,1638,not_good,Crime
2008,Max Payne,20.332,1638,not_good,Action
2008,Max Payne,20.332,1638,not_good,Drama
2008,Max Payne,20.332,1638,not_good,Thriller
2017,Don't Knock Twice,20.328,606,not_good,Horror
2011,Extraterrestrial,20.324,70,not_good,Science Fiction
2011,Extraterrestrial,20.324,70,not_good,Comedy
2018,Bad Samaritan,20.323,516,avg,Thriller
2018,Bad Samaritan,20.323,516,avg,Crime
2018,Bad Samaritan,20.323,516,avg,Horror
1991,Thelma & Louise,20.323,2545,good,Drama
1991,Thelma & Louise,20.323,2545,good,Thriller
1991,Thelma & Louise,20.323,2545,good,Crime
1991,Thelma & Louise,20.323,2545,good,Adventure
2019,The Prodigy,20.322,794,below_avg,Horror
2019,The Prodigy,20.322,794,below_avg,Thriller
1990,Captain America,20.318,322,not_good,Action
1990,Captain America,20.318,322,not_good,Science Fiction
1990,Captain America,20.318,322,not_good,War
2000,Baise-moi,20.316,256,not_good,Crime
2000,Baise-moi,20.316,256,not_good,Drama
2000,Baise-moi,20.316,256,not_good,Romance
2000,Baise-moi,20.316,256,not_good,Thriller
2006,Slither,20.315,1110,below_avg,Horror
2006,Slither,20.315,1110,below_avg,Science Fiction
2006,Slither,20.315,1110,below_avg,Fantasy
2006,Slither,20.315,1110,below_avg,Mystery
2006,Slither,20.315,1110,below_avg,Thriller
2018,UFO,20.312,332,avg,Science Fiction
2018,UFO,20.312,332,avg,Action
2018,UFO,20.312,332,avg,Thriller
2018,The Witch: Part 1. The Subversion,20.311,223,good,Action
2018,The Witch: Part 1. The Subversion,20.311,223,good,Mystery
2018,The Witch: Part 1. The Subversion,20.311,223,good,Fantasy
1990,The Rookie,20.311,390,not_good,Action
1990,The Rookie,20.311,390,not_good,Crime
1990,The Rookie,20.311,390,not_good,Drama
1990,The Rookie,20.311,390,not_good,Thriller
2021,The Girl on the Train,20.309,58,not_good,Drama
2021,The Girl on the Train,20.309,58,not_good,Thriller
2018,Early Man,20.306,641,below_avg,Family
2018,Early Man,20.306,641,below_avg,Comedy
2018,Early Man,20.306,641,below_avg,Animation
2018,Early Man,20.306,641,below_avg,Adventure
2000,Bruce Lee: A Warrior's Journey,20.305,79,good,Documentary
2006,The Lake House,20.304,2188,avg,Romance
2006,The Lake House,20.304,2188,avg,Drama
2006,The Lake House,20.304,2188,avg,Mystery
1994,Only You,20.303,393,avg,Romance
1994,Only You,20.303,393,avg,Comedy
2017,Handsome Devil,20.299,552,avg,Drama
2020,My Spy,20.297,890,avg,Family
2020,My Spy,20.297,890,avg,Action
2020,My Spy,20.297,890,avg,Comedy
2018,Draug,20.292,11,not_good,Horror
2018,Draug,20.292,11,not_good,History
2018,Draug,20.292,11,not_good,Fantasy
1977,Crime Busters,20.29,485,avg,Action
1977,Crime Busters,20.29,485,avg,Comedy
2005,The Cave,20.29,696,not_good,Action
2005,The Cave,20.29,696,not_good,Adventure
2005,The Cave,20.29,696,not_good,Horror
2005,The Cave,20.29,696,not_good,Thriller
1969,The Sicilian Clan,20.29,227,good,Crime
2017,Paradox,20.289,118,below_avg,Crime
2017,Paradox,20.289,118,below_avg,Action
2017,Paradox,20.289,118,below_avg,Drama
2018,La leyenda del Charro Negro,20.285,126,good,Animation
2012,Anna Karenina,20.283,1950,avg,Drama
2012,Anna Karenina,20.283,1950,avg,Romance
2005,Wild Things: Diamonds in the Rough,20.283,95,not_good,Crime
2005,Wild Things: Diamonds in the Rough,20.283,95,not_good,Drama
2005,Wild Things: Diamonds in the Rough,20.283,95,not_good,Mystery
2020,Pacto de Fuga,20.282,76,good,Drama
2020,Pacto de Fuga,20.282,76,good,Thriller
1990,DuckTales: The Movie - Treasure of the Lost Lamp,20.281,684,avg,Adventure
1990,DuckTales: The Movie - Treasure of the Lost Lamp,20.281,684,avg,Animation
1990,DuckTales: The Movie - Treasure of the Lost Lamp,20.281,684,avg,Family
1990,DuckTales: The Movie - Treasure of the Lost Lamp,20.281,684,avg,Comedy
1990,DuckTales: The Movie - Treasure of the Lost Lamp,20.281,684,avg,Fantasy
2004,Barbershop 2: Back in Business,20.276,194,not_good,Comedy
2004,Barbershop 2: Back in Business,20.276,194,not_good,Drama
2006,Pokémon Ranger and the Temple of the Sea,20.275,143,below_avg,Family
2006,Pokémon Ranger and the Temple of the Sea,20.275,143,below_avg,Animation
2006,Pokémon Ranger and the Temple of the Sea,20.275,143,below_avg,Action
2006,Pokémon Ranger and the Temple of the Sea,20.275,143,below_avg,Adventure
2006,Pokémon Ranger and the Temple of the Sea,20.275,143,below_avg,Fantasy
2006,Pokémon Ranger and the Temple of the Sea,20.275,143,below_avg,Science Fiction
1996,Stealing Beauty,20.275,413,avg,Drama
1996,Stealing Beauty,20.275,413,avg,Romance
2009,Dogtooth,20.274,1628,avg,Drama
2001,Final Fantasy: The Spirits Within,20.274,1171,below_avg,Adventure
2001,Final Fantasy: The Spirits Within,20.274,1171,below_avg,Action
2001,Final Fantasy: The Spirits Within,20.274,1171,below_avg,Fantasy
2001,Final Fantasy: The Spirits Within,20.274,1171,below_avg,Science Fiction
2001,Final Fantasy: The Spirits Within,20.274,1171,below_avg,Thriller
2001,Final Fantasy: The Spirits Within,20.274,1171,below_avg,Romance
2001,Final Fantasy: The Spirits Within,20.274,1171,below_avg,Animation
2018,Hotel Artemis,20.271,1224,below_avg,Thriller
2018,Hotel Artemis,20.271,1224,below_avg,Science Fiction
2018,Hotel Artemis,20.271,1224,below_avg,Action
2016,Collide,20.27,481,not_good,Thriller
2016,Collide,20.27,481,not_good,Action
2009,Woochi : The Demon Slayer,20.269,98,avg,Adventure
2009,Woochi : The Demon Slayer,20.269,98,avg,Action
2009,Woochi : The Demon Slayer,20.269,98,avg,Comedy
2009,Woochi : The Demon Slayer,20.269,98,avg,Fantasy
2003,Biker Boyz,20.269,259,below_avg,Action
2003,Biker Boyz,20.269,259,below_avg,Drama
1985,Silver Bullet,20.268,392,below_avg,Horror
2018,Widows,20.263,1864,below_avg,Crime
2018,Widows,20.263,1864,below_avg,Thriller
1969,The Curious Dr. Humpp,20.256,15,not_good,Horror
1969,The Curious Dr. Humpp,20.256,15,not_good,Science Fiction
2006,Wedding Daze,20.252,220,not_good,Comedy
2006,Smokin' Aces,20.245,1280,below_avg,Action
2006,Smokin' Aces,20.245,1280,below_avg,Comedy
2006,Smokin' Aces,20.245,1280,below_avg,Crime
2006,Smokin' Aces,20.245,1280,below_avg,Thriller
1996,Broken Arrow,20.244,1158,below_avg,Action
2007,Disturbia,20.24,2871,avg,Thriller
2007,Disturbia,20.24,2871,avg,Drama
2007,Disturbia,20.24,2871,avg,Mystery
1931,Dracula,20.24,840,good,Horror
1931,Dracula,20.24,840,good,Drama
1931,Dracula,20.24,840,good,Fantasy
2015,Black Mass,20.235,2803,below_avg,Drama
2015,Black Mass,20.235,2803,below_avg,Crime
2015,Black Mass,20.235,2803,below_avg,History
2012,The Possession,20.221,1307,below_avg,Horror
2012,The Possession,20.221,1307,below_avg,Thriller
2006,Ultraviolet,20.22,1256,not_good,Science Fiction
2006,Ultraviolet,20.22,1256,not_good,Action
2006,Ultraviolet,20.22,1256,not_good,Thriller
1977,The Call of Sex,20.215,10,not_good,Thriller
2006,Tom and Jerry: Shiver Me Whiskers,20.215,102,avg,Family
2006,Tom and Jerry: Shiver Me Whiskers,20.215,102,avg,Animation
2006,Tom and Jerry: Shiver Me Whiskers,20.215,102,avg,Comedy
2017,Mary Shelley,20.211,845,avg,Drama
2017,Mary Shelley,20.211,845,avg,Romance
2006,Van Wilder 2: The Rise of Taj,20.211,316,not_good,Comedy
2005,Flightplan,20.211,2053,below_avg,Thriller
2005,Flightplan,20.211,2053,below_avg,Drama
2005,Flightplan,20.211,2053,below_avg,Mystery
1966,Return of the Seven,20.204,150,below_avg,Western
2010,Bereavement,20.202,127,not_good,Crime
2010,Bereavement,20.202,127,not_good,Horror
2015,A la mala,20.197,174,good,Comedy
1975,That Malicious Age,20.197,49,avg,Drama
1975,Monty Python and the Holy Grail,20.197,4589,good,Adventure
1975,Monty Python and the Holy Grail,20.197,4589,good,Comedy
1975,Monty Python and the Holy Grail,20.197,4589,good,Fantasy
2018,All the Devil's Men,20.195,107,below_avg,Action
2019,Children of the Sea,20.192,223,good,Animation
2019,Children of the Sea,20.192,223,good,Fantasy
2019,Children of the Sea,20.192,223,good,Adventure
2019,Children of the Sea,20.192,223,good,Mystery
1991,The Death of the Incredible Hulk,20.191,57,not_good,Action
1991,The Death of the Incredible Hulk,20.191,57,not_good,Drama
1991,The Death of the Incredible Hulk,20.191,57,not_good,Science Fiction
1991,The Death of the Incredible Hulk,20.191,57,not_good,TV Movie
2006,The Omen,20.182,809,not_good,Horror
1993,Ocean Waves,20.179,593,below_avg,Romance
1993,Ocean Waves,20.179,593,below_avg,Animation
1993,Ocean Waves,20.179,593,below_avg,Drama
1999,Jawbreaker,20.179,390,below_avg,Comedy
1999,Jawbreaker,20.179,390,below_avg,Crime
2006,The Benchwarmers,20.178,686,not_good,Comedy
2021,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",20.175,80,good,Documentary
2021,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",20.175,80,good,Music
2018,White Boy Rick,20.175,822,below_avg,Crime
2018,White Boy Rick,20.175,822,below_avg,Drama
2000,Ringu 0,20.175,180,below_avg,Horror
2000,Ringu 0,20.175,180,below_avg,Thriller
1948,The Treasure of the Sierra Madre,20.175,850,good,Adventure
1948,The Treasure of the Sierra Madre,20.175,850,good,Drama
1948,The Treasure of the Sierra Madre,20.175,850,good,Western
2013,The Art of the Steal,20.174,441,below_avg,Comedy
2013,The Art of the Steal,20.174,441,below_avg,Crime
2002,Wishmaster 4: The Prophecy Fulfilled,20.171,103,not_good,Horror
2007,Futurama: Bender's Big Score,20.17,499,good,Animation
2007,Futurama: Bender's Big Score,20.17,499,good,Comedy
2007,Futurama: Bender's Big Score,20.17,499,good,Science Fiction
2007,Futurama: Bender's Big Score,20.17,499,good,TV Movie
2005,Hellraiser: Deader,20.165,214,not_good,Horror
2005,Hellraiser: Deader,20.165,214,not_good,Mystery
2005,Hellraiser: Deader,20.165,214,not_good,Thriller
2013,Belle,20.163,566,good,Drama
1981,Excalibur,20.161,727,avg,Adventure
1981,Excalibur,20.161,727,avg,Fantasy
2007,Sunshine,20.156,2927,avg,Science Fiction
2007,Sunshine,20.156,2927,avg,Thriller
2007,Sunshine,20.156,2927,avg,Horror
2019,Don't Let Go,20.15,226,avg,Science Fiction
2019,Don't Let Go,20.15,226,avg,Thriller
2019,Don't Let Go,20.15,226,avg,Mystery
2019,Don't Let Go,20.15,226,avg,Crime
2017,Flatliners,20.147,1962,not_good,Drama
2017,Flatliners,20.147,1962,not_good,Horror
2017,Flatliners,20.147,1962,not_good,Thriller
2017,Magical Girl Lyrical Nanoha: Reflection,20.145,5,avg,Fantasy
2017,Magical Girl Lyrical Nanoha: Reflection,20.145,5,avg,Animation
2017,Magical Girl Lyrical Nanoha: Reflection,20.145,5,avg,Action
2017,Magical Girl Lyrical Nanoha: Reflection,20.145,5,avg,Science Fiction
2018,Cats,20.144,77,avg,Animation
2018,Cats,20.144,77,avg,Family
2001,Knockaround Guys,20.144,253,not_good,Crime
2001,Knockaround Guys,20.144,253,not_good,Thriller
1983,Woman with Pierced Nipples,20.137,6,not_good,Drama
1996,Star Trek: First Contact,20.136,1366,good,Science Fiction
1996,Star Trek: First Contact,20.136,1366,good,Action
1996,Star Trek: First Contact,20.136,1366,good,Adventure
1996,Star Trek: First Contact,20.136,1366,good,Thriller
2014,Transcendence,20.13,4647,below_avg,Thriller
2014,Transcendence,20.13,4647,below_avg,Science Fiction
2014,Transcendence,20.13,4647,below_avg,Drama
2014,Transcendence,20.13,4647,below_avg,Mystery
2016,Kids in Love,20.124,95,below_avg,Drama
2016,Kids in Love,20.124,95,below_avg,Romance
2012,Seeking a Friend for the End of the World,20.123,1665,avg,Comedy
2012,Seeking a Friend for the End of the World,20.123,1665,avg,Drama
2012,Seeking a Friend for the End of the World,20.123,1665,avg,Romance
2012,Seeking a Friend for the End of the World,20.123,1665,avg,Science Fiction
2019,Arctic Dogs,20.118,97,below_avg,Animation
2019,Arctic Dogs,20.118,97,below_avg,Adventure
2019,Arctic Dogs,20.118,97,below_avg,Comedy
2006,Black Christmas,20.117,389,not_good,Horror
2006,Black Christmas,20.117,389,not_good,Thriller
2006,Black Christmas,20.117,389,not_good,Mystery
1971,Duel,20.113,1368,good,Action
1971,Duel,20.113,1368,good,Thriller
1971,Duel,20.113,1368,good,TV Movie
2020,BLACKPINK: Light Up the Sky,20.112,400,good,Documentary
2020,BLACKPINK: Light Up the Sky,20.112,400,good,Music
2018,Non Non Biyori: Vacation,20.104,14,avg,Comedy
2018,Non Non Biyori: Vacation,20.104,14,avg,Animation
2018,Non Non Biyori: Vacation,20.104,14,avg,Adventure
2018,Non Non Biyori: Vacation,20.104,14,avg,Drama
1985,The Jewel of the Nile,20.104,856,below_avg,Adventure
1985,The Jewel of the Nile,20.104,856,below_avg,Action
1985,The Jewel of the Nile,20.104,856,below_avg,Comedy
1985,The Jewel of the Nile,20.104,856,below_avg,Romance
2019,Monos,20.103,281,avg,Drama
2019,Monos,20.103,281,avg,War
2003,Saw,20.092,387,avg,Crime
2003,Saw,20.092,387,avg,Horror
2003,Saw,20.092,387,avg,Thriller
2000,Rugrats in Paris: The Movie,20.092,381,avg,Family
2000,Rugrats in Paris: The Movie,20.092,381,avg,Animation
2000,Rugrats in Paris: The Movie,20.092,381,avg,Adventure
2000,Rugrats in Paris: The Movie,20.092,381,avg,Comedy
1997,An American Werewolf in Paris,20.089,507,not_good,Horror
1997,An American Werewolf in Paris,20.089,507,not_good,Comedy
2003,Under the Tuscan Sun,20.084,652,avg,Romance
2003,Under the Tuscan Sun,20.084,652,avg,Comedy
2021,The Dig,20.083,848,avg,Drama
2021,The Dig,20.083,848,avg,History
2011,The Roommate,20.081,752,not_good,Thriller
2011,The Roommate,20.081,752,not_good,Drama
2011,The Roommate,20.081,752,not_good,Horror
2020,Radioactive,20.078,581,avg,Drama
2020,Radioactive,20.078,581,avg,Romance
2020,Radioactive,20.078,581,avg,History
2004,D.E.B.S.,20.07,403,below_avg,Action
2004,D.E.B.S.,20.07,403,below_avg,Comedy
2004,D.E.B.S.,20.07,403,below_avg,Romance
2017,The Humanity Bureau,20.065,273,not_good,Action
2017,The Humanity Bureau,20.065,273,not_good,Science Fiction
2017,The Humanity Bureau,20.065,273,not_good,Adventure
1988,A Fish Called Wanda,20.065,1645,good,Comedy
1988,A Fish Called Wanda,20.065,1645,good,Crime
2019,The Highwaymen,20.064,1581,avg,Crime
2019,The Highwaymen,20.064,1581,avg,Drama
2019,The Highwaymen,20.064,1581,avg,Thriller
1950,All About Eve,20.06,1166,good,Drama
2017,Do It Like An Hombre,20.058,108,good,Comedy
1951,El Siete Machos,20.058,65,good,Comedy
1951,El Siete Machos,20.058,65,good,Western
1980,Flash Gordon,20.058,691,below_avg,Science Fiction
1980,Flash Gordon,20.058,691,below_avg,Adventure
2018,Set It Up,20.057,2206,avg,Romance
2018,Set It Up,20.057,2206,avg,Comedy
2018,Super Troopers 2,20.049,344,not_good,Comedy
2018,Super Troopers 2,20.049,344,not_good,Crime
2018,Super Troopers 2,20.049,344,not_good,Mystery
2016,Lady Macbeth,20.048,583,avg,Drama
2022,Heatwave,20.044,2,not_good,Thriller
2019,The Aeronauts,20.044,830,avg,Adventure
2019,The Aeronauts,20.044,830,avg,Drama
2019,The Aeronauts,20.044,830,avg,Romance
2016,They Call Me Jeeg,20.043,2235,good,Crime
2016,They Call Me Jeeg,20.043,2235,good,Drama
2016,They Call Me Jeeg,20.043,2235,good,Action
2016,They Call Me Jeeg,20.043,2235,good,Science Fiction
1988,Critters 2,20.04,295,not_good,Comedy
1988,Critters 2,20.04,295,not_good,Horror
1988,Critters 2,20.04,295,not_good,Science Fiction
2020,Bill & Ted Face the Music,20.039,591,below_avg,Comedy
2020,Bill & Ted Face the Music,20.039,591,below_avg,Science Fiction
2020,Bill & Ted Face the Music,20.039,591,below_avg,Adventure
2014,Wild,20.038,2036,avg,Drama
1968,"Yours, Mine and Ours",20.038,97,avg,Comedy
1968,"Yours, Mine and Ours",20.038,97,avg,Family
1977,Emmanuelle 3,20.034,38,not_good,Drama
1977,Emmanuelle 3,20.034,38,not_good,Romance
1980,The Final Countdown,20.032,430,avg,War
1980,The Final Countdown,20.032,430,avg,Action
1980,The Final Countdown,20.032,430,avg,Science Fiction
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_good,Action
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_good,Adventure
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_good,Comedy
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_good,Family
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_good,Fantasy
1993,Teenage Mutant Ninja Turtles III,20.029,589,not_good,Science Fiction
1979,Stalker,20.022,1503,good,Science Fiction
1979,Stalker,20.022,1503,good,Drama
2013,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,20.02,764,avg,Adventure
2013,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,20.02,764,avg,Comedy
2013,The 100 Year-Old Man Who Climbed Out the Window and Disappeared,20.02,764,avg,Drama
1993,Look Who's Talking Now!,20.016,808,not_good,Romance
1993,Look Who's Talking Now!,20.016,808,not_good,Comedy
1993,Look Who's Talking Now!,20.016,808,not_good,Family
1995,Major Payne,20.011,587,below_avg,Adventure
1995,Major Payne,20.011,587,below_avg,Comedy
1995,Major Payne,20.011,587,below_avg,Family
2021,Five Nights at Freddy's: Home Breach,20.01,2,below_avg,Horror
2019,Booksmart,20.005,1998,avg,Comedy
2016,Standoff,20.005,254,below_avg,Thriller
2016,Standoff,20.005,254,below_avg,Drama
1956,War and Peace,20.005,173,avg,Drama
1956,War and Peace,20.005,173,avg,War
1956,War and Peace,20.005,173,avg,Romance
1956,War and Peace,20.005,173,avg,History
2010,Firebreather,20.004,147,good,Adventure
2010,Firebreather,20.004,147,good,Fantasy
2010,Firebreather,20.004,147,good,Animation
2010,Firebreather,20.004,147,good,Action
2010,Firebreather,20.004,147,good,Thriller
2010,Firebreather,20.004,147,good,Science Fiction
2010,Firebreather,20.004,147,good,Family
2010,Firebreather,20.004,147,good,TV Movie
1986,Little Shop of Horrors,20.004,1085,avg,Horror
1986,Little Shop of Horrors,20.004,1085,avg,Comedy
2008,Straight from the Barrio,19.998,81,good,Drama
2008,Straight from the Barrio,19.998,81,good,Action
2008,Straight from the Barrio,19.998,81,good,Crime
2014,The Prince,19.995,409,not_good,Thriller
2014,The Prince,19.995,409,not_good,Action
1993,Falling Down,19.995,2819,good,Crime
1993,Falling Down,19.995,2819,good,Drama
1993,Falling Down,19.995,2819,good,Thriller
1971,Trinity Is Still My Name,19.994,685,good,Comedy
1971,Trinity Is Still My Name,19.994,685,good,Western
1983,Superman III,19.993,1326,not_good,Comedy
1983,Superman III,19.993,1326,not_good,Science Fiction
1983,Superman III,19.993,1326,not_good,Action
1983,Superman III,19.993,1326,not_good,Adventure
2021,The Last Paradiso,19.99,95,below_avg,Drama
2021,The Last Paradiso,19.99,95,below_avg,Romance
1996,The Quest,19.989,516,below_avg,Action
1996,The Quest,19.989,516,below_avg,Adventure
2009,Solomon Kane,19.988,1084,not_good,Adventure
2009,Solomon Kane,19.988,1084,not_good,Fantasy
2009,Solomon Kane,19.988,1084,not_good,Action
2019,Line of Duty,19.985,209,below_avg,Thriller
2019,Line of Duty,19.985,209,below_avg,Crime
2002,Snow Dogs,19.985,593,not_good,Comedy
2002,Snow Dogs,19.985,593,not_good,Family
2002,Snow Dogs,19.985,593,not_good,Adventure
1996,Down Periscope,19.985,316,below_avg,Comedy
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Action
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Horror
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Comedy
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Science Fiction
1996,Tremors 2: Aftershocks,19.971,704,below_avg,Thriller
2005,Sahara,19.971,1134,not_good,Action
2005,Sahara,19.971,1134,not_good,Adventure
2005,Sahara,19.971,1134,not_good,Comedy
2005,Sahara,19.971,1134,not_good,Drama
2005,Sahara,19.971,1134,not_good,Mystery
2018,The Night Comes for Us,19.968,488,avg,Action
2018,The Night Comes for Us,19.968,488,avg,Thriller
2018,The Night Comes for Us,19.968,488,avg,Crime
2016,Marauders,19.966,481,not_good,Action
2016,Marauders,19.966,481,not_good,Crime
2016,Marauders,19.966,481,not_good,Thriller
1993,Needful Things,19.959,396,below_avg,Drama
1993,Needful Things,19.959,396,below_avg,Horror
2005,Wedding Crashers,19.959,3597,below_avg,Comedy
2005,Wedding Crashers,19.959,3597,below_avg,Romance
2015,The Great Gilly Hopkins,19.958,199,avg,Comedy
2015,The Great Gilly Hopkins,19.958,199,avg,Drama
2015,The Great Gilly Hopkins,19.958,199,avg,Family
2010,The Nutcracker: The Untold Story,19.949,151,not_good,Music
2010,The Nutcracker: The Untold Story,19.949,151,not_good,Fantasy
2010,The Nutcracker: The Untold Story,19.949,151,not_good,Action
2010,The Nutcracker: The Untold Story,19.949,151,not_good,Family
2017,Orbiter 9,19.947,222,not_good,Drama
2017,Orbiter 9,19.947,222,not_good,Science Fiction
2017,Orbiter 9,19.947,222,not_good,Romance
1968,Theorem,19.94,259,avg,Mystery
1968,Theorem,19.94,259,avg,Drama
1960,The Time Machine,19.932,595,good,Thriller
1960,The Time Machine,19.932,595,good,Adventure
1960,The Time Machine,19.932,595,good,Fantasy
1960,The Time Machine,19.932,595,good,Science Fiction
1960,The Time Machine,19.932,595,good,Romance
1996,Eraser,19.928,1393,below_avg,Action
1996,Eraser,19.928,1393,below_avg,Drama
1996,Eraser,19.928,1393,below_avg,Mystery
